id_a	id_b	n_formes_compartides	formes	estat
spk-016	spk-040	12	a veure,bueno,bé,clar,doncs,evidentment,llavors,no?,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-016	spk-041	9	Canillo,bueno,bé,clar,doncs,llavors,parròquia,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-016	spk-042	13	Canillo,a veure,aleshores,bueno,bé,clar,doncs,llavors,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-016	spk-043	14	Escaldes,Sant Julià,bueno,bé,clar,coprínceps,doncs,evidentment,llavors,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-016	spk-044	16	Canillo,Ordino,a veure,bueno,bé,clar,doncs,evidentment,llavors,no?,o sigui,parròquia,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-016	spk-045	11	a veure,bueno,bé,clar,doncs,evidentment,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-016	spk-046	10	bueno,bé,clar,doncs,evidentment,llavors,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-016	spk-047	4	Escaldes,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-016	spk-048	18	Canillo,Escaldes,Massana,Ordino,Sant Julià,a veure,bueno,bé,clar,doncs,evidentment,llavors,no?,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-016	spk-049	7	bueno,bé,clar,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-016	spk-050	12	Canillo,Ordino,Sant Julià,bé,clar,doncs,evidentment,llavors,o sigui,parròquia,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-016	spk-051	15	Canillo,Massana,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,parròquia,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-016	spk-052	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-016	spk-053	7	aleshores,bueno,bé,clar,evidentment,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-016	spk-054	12	a veure,aleshores,bueno,bé,clar,doncs,llavors,no?,o sigui,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-016	spk-055	7	Escaldes,bé,doncs,evidentment,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-016	spk-056	6	bé,doncs,llavors,o sigui,parròquia,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-016	spk-057	14	Escaldes,Ordino,Sant Julià,a veure,aleshores,bé,clar,doncs,evidentment,llavors,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-016	spk-058	7	Escaldes,Sant Julià,a veure,bueno,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-016	spk-059	9	Escaldes,Ordino,bé,clar,doncs,llavors,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-016	spk-060	9	a veure,aleshores,bé,clar,llavors,no?,o sigui,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-018	7	a veure,aleshores,bé,doncs,evidentment,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-019	8	Ordino,bé,de fet,doncs,evidentment,no?,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-020	8	Ordino,a veure,bé,de fet,doncs,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-021	8	a veure,aleshores,bé,doncs,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-022	6	Ordino,bé,doncs,evidentment,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-024	11	Ordino,a veure,aleshores,bé,de fet,doncs,evidentment,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-025	8	Ordino,bé,doncs,evidentment,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-026	9	Ordino,a veure,bé,de fet,evidentment,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-027	7	bé,doncs,evidentment,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-028	7	Ordino,a veure,bé,doncs,evidentment,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-029	5	bé,de fet,doncs,evidentment,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-030	7	aleshores,bé,doncs,evidentment,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-031	8	a veure,aleshores,bé,doncs,evidentment,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-033	6	a veure,aleshores,bé,de fet,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-034	6	a veure,bé,doncs,evidentment,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-035	9	a veure,bé,de fet,doncs,evidentment,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-036	4	Ordino,bé,doncs,per tant	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-037	5	a veure,bé,doncs,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-038	7	a veure,bé,doncs,evidentment,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-039	6	a veure,bé,doncs,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-040	8	a veure,bé,de fet,doncs,evidentment,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-041	3	bé,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-042	8	a veure,aleshores,bé,de fet,doncs,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-043	6	bé,doncs,evidentment,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-044	10	Ordino,a veure,bé,de fet,doncs,evidentment,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-045	6	a veure,bé,doncs,evidentment,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-046	7	bé,doncs,evidentment,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-048	9	Ordino,a veure,bé,doncs,evidentment,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-049	5	bé,de fet,doncs,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-050	6	Ordino,bé,doncs,evidentment,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-051	7	a veure,bé,doncs,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-053	6	aleshores,bé,de fet,evidentment,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-054	7	a veure,aleshores,bé,doncs,no?,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-055	6	bé,doncs,evidentment,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-056	3	bé,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-057	8	Ordino,a veure,aleshores,bé,doncs,evidentment,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-058	3	a veure,bé,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-059	7	Ordino,bé,de fet,doncs,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-017	spk-060	7	a veure,aleshores,bé,de fet,no?,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-019	8	Escaldes,bé,comunal,doncs,evidentment,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-020	10	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-021	11	a nivell,a veure,aleshores,bueno,bé,doncs,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-022	10	a nivell,bueno,bé,clar,comunal,doncs,evidentment,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-024	12	Escaldes,a veure,aleshores,bueno,bé,clar,doncs,evidentment,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-025	7	bueno,bé,clar,doncs,evidentment,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-026	11	Escaldes,a nivell,a veure,bueno,bé,clar,evidentment,llavors,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-027	9	bueno,bé,clar,doncs,evidentment,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-028	11	Escaldes,a nivell,a veure,bueno,bé,clar,doncs,evidentment,llavors,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-029	5	bé,doncs,evidentment,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-030	10	aleshores,bueno,bé,clar,doncs,evidentment,llavors,no?,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-031	10	a veure,aleshores,bueno,bé,clar,doncs,evidentment,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-032	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-033	8	a veure,aleshores,bueno,bé,clar,doncs,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-034	8	Escaldes,a veure,bueno,bé,clar,doncs,evidentment,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-035	12	Escaldes,a nivell,a veure,bueno,bé,clar,doncs,evidentment,llavors,no?,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-036	7	Escaldes,bé,clar,comunal,doncs,llavors,o sigui	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-037	12	Escaldes,a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-038	9	a veure,bueno,bé,clar,doncs,evidentment,llavors,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-039	11	Escaldes,a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-040	11	a veure,bueno,bé,clar,doncs,evidentment,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-041	7	bueno,bé,clar,doncs,llavors,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-042	12	a nivell,a veure,aleshores,bueno,bé,clar,doncs,llavors,o sigui,perquè,santuari,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-043	11	Escaldes,a nivell,bueno,bé,clar,doncs,evidentment,llavors,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-044	12	a nivell,a veure,bueno,bé,clar,doncs,evidentment,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-045	12	a nivell,a veure,bueno,bé,clar,doncs,evidentment,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-046	9	a nivell,bueno,bé,clar,doncs,evidentment,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-047	4	Escaldes,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-048	13	Escaldes,a nivell,a veure,bueno,bé,clar,doncs,evidentment,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-049	7	bueno,bé,clar,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-050	8	bé,clar,doncs,evidentment,llavors,o sigui,perquè,santuari	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-051	11	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-052	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-053	7	a nivell,aleshores,bueno,bé,clar,evidentment,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-054	12	a nivell,a veure,aleshores,bueno,bé,clar,doncs,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-055	5	Escaldes,bé,doncs,evidentment,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-056	5	bé,doncs,llavors,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-057	11	Escaldes,a veure,aleshores,bé,clar,doncs,evidentment,llavors,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-058	6	Escaldes,a veure,bueno,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-059	6	Escaldes,bé,clar,doncs,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-018	spk-060	8	a veure,aleshores,bé,clar,llavors,no?,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-020	6	Ordino,bé,de fet,doncs,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-021	6	bé,doncs,no?,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-022	10	Ordino,Sant Julià,bé,comunal,comú,doncs,evidentment,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-024	12	Escaldes,Ordino,Sant Julià,bé,de fet,doncs,evidentment,no?,parròquia,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-025	9	Ordino,Sant Julià,bé,comú,doncs,evidentment,no?,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-026	12	Escaldes,Ordino,Sant Julià,bé,comú,de fet,evidentment,no?,parròquia,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-027	7	bé,doncs,evidentment,no?,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-028	10	Escaldes,Ordino,Sant Julià,bé,comú,doncs,evidentment,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-029	6	bé,de fet,doncs,evidentment,parròquia,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-030	5	bé,doncs,evidentment,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-031	7	bé,doncs,evidentment,no?,parròquia,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-032	3	comú,de fet,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-033	5	bé,de fet,doncs,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-034	7	Escaldes,bé,comú,doncs,evidentment,parròquia,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-035	10	Escaldes,Sant Julià,bé,de fet,doncs,evidentment,no?,parròquia,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-036	9	Escaldes,Ordino,Sant Julià,bé,comunal,comú,doncs,parròquia,per tant	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-037	7	Escaldes,bé,doncs,no?,parròquia,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-038	6	bé,doncs,evidentment,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-039	9	Escaldes,Sant Julià,bé,comú,doncs,no?,parròquia,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-040	7	bé,de fet,doncs,evidentment,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-041	6	bé,comú,doncs,parròquia,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-042	7	bé,comú,de fet,doncs,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-043	9	Escaldes,Sant Julià,bé,comú,doncs,evidentment,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-044	10	Ordino,bé,de fet,doncs,evidentment,no?,parròquia,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-045	6	bé,doncs,evidentment,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-046	6	bé,doncs,evidentment,no?,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-047	3	Escaldes,bé,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-048	10	Escaldes,Ordino,Sant Julià,bé,doncs,evidentment,no?,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-049	5	bé,de fet,doncs,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-050	9	Ordino,Sant Julià,bé,comú,doncs,evidentment,parròquia,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-051	8	bé,comú,doncs,no?,parròquia,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-053	4	bé,de fet,evidentment,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-054	6	bé,doncs,no?,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-055	6	Escaldes,bé,doncs,evidentment,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-056	4	bé,doncs,parròquia,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-057	9	Escaldes,Ordino,Sant Julià,bé,comú,doncs,evidentment,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-058	4	Escaldes,Sant Julià,bé,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-059	7	Escaldes,Ordino,bé,de fet,doncs,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-019	spk-060	5	bé,de fet,no?,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-021	10	a nivell,a veure,bueno,bé,doncs,llavors,no?,o sigui,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-022	10	Ordino,a nivell,bueno,bé,clar,comuns,diguem,doncs,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-023	3	bueno,doncs,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-024	13	Ordino,a veure,bueno,bé,clar,comuns,de fet,diguem,doncs,no?,o sigui,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-025	9	Ordino,bueno,bé,clar,diguem,doncs,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-026	11	Ordino,a nivell,a veure,bueno,bé,clar,de fet,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-027	9	bueno,bé,clar,diguem,doncs,no?,o sigui,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-028	9	Ordino,a nivell,a veure,bueno,bé,clar,doncs,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-029	5	bé,de fet,doncs,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-030	10	bueno,bé,clar,diguem,doncs,llavors,no?,o sigui,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-031	8	a veure,bueno,bé,clar,doncs,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-032	5	bueno,clar,de fet,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-033	7	a veure,bueno,bé,clar,de fet,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-034	8	a veure,bueno,bé,clar,comuns,doncs,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-035	12	a nivell,a veure,bueno,bé,clar,de fet,doncs,llavors,no?,o sigui,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-036	7	Ordino,bé,clar,comuns,doncs,llavors,o sigui	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-037	12	a nivell,a veure,bueno,bé,clar,comuns,diguem,doncs,llavors,no?,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-038	8	a veure,bueno,bé,clar,doncs,llavors,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-039	13	a nivell,a veure,andorrana,bueno,bé,clar,comuns,diguem,doncs,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-040	12	a veure,bueno,bé,clar,de fet,diguem,doncs,llavors,no?,o sigui,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-041	7	bueno,bé,clar,diguem,doncs,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-042	11	a nivell,a veure,bueno,bé,clar,de fet,doncs,llavors,o sigui,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-043	9	a nivell,bueno,bé,clar,doncs,llavors,o sigui,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-044	13	Ordino,a nivell,a veure,bueno,bé,clar,de fet,doncs,llavors,no?,o sigui,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-045	10	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-046	11	a nivell,bueno,bé,clar,comuns,diguem,doncs,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-047	3	bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-048	12	Ordino,a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-049	9	bueno,bé,clar,de fet,diguem,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-050	8	Ordino,bé,clar,diguem,doncs,llavors,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-051	12	a nivell,a veure,bueno,bé,clar,diguem,doncs,llavors,no?,o sigui,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-052	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-053	9	a nivell,andorrana,bueno,bé,clar,de fet,diguem,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-054	10	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-055	4	bé,doncs,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-056	5	bé,doncs,llavors,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-057	9	Ordino,a veure,bé,clar,doncs,llavors,o sigui,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-058	5	a veure,bueno,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-059	9	Ordino,bé,clar,comuns,de fet,doncs,llavors,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-020	spk-060	8	a veure,bé,clar,de fet,llavors,no?,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-022	7	a nivell,bueno,bé,doncs,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-023	3	bueno,doncs,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-024	11	a veure,aleshores,bueno,bé,doncs,no?,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-025	7	bueno,bé,doncs,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-026	10	a nivell,a veure,bueno,bé,llavors,no?,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-027	9	bueno,bé,doncs,no?,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-028	9	a nivell,a veure,bueno,bé,doncs,llavors,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-029	4	bé,doncs,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-030	9	aleshores,bueno,bé,doncs,llavors,no?,o sigui,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-031	9	a veure,aleshores,bueno,bé,doncs,no?,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-032	3	bueno,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-033	7	a veure,aleshores,bueno,bé,doncs,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-034	6	a veure,bueno,bé,doncs,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-035	11	a nivell,a veure,bueno,bé,doncs,llavors,no?,o sigui,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-036	5	bé,doncs,llavors,o sigui,per tant	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-021	spk-037	10	a nivell,a veure,bueno,bé,doncs,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
