id_persona	forma	recompte_token_small	estat
pa-055	tirar endavant	0	tokenització small; pendent d'audició
pa-055	vull dir	1	tokenització small; pendent d'audició
pa-055	és a dir	0	tokenització small; pendent d'audició
pa-056	a nivell	0	tokenització small; pendent d'audició
pa-056	a veure	1	tokenització small; pendent d'audició
pa-056	aleshores	1	tokenització small; pendent d'audició
pa-056	aviam	0	tokenització small; pendent d'audició
pa-056	bueno	0	tokenització small; pendent d'audició
pa-056	bé	0	tokenització small; pendent d'audició
pa-056	clar	1	tokenització small; pendent d'audició
pa-056	crec	1	tokenització small; pendent d'audició
pa-056	de fet	0	tokenització small; pendent d'audició
pa-056	diguem	0	tokenització small; pendent d'audició
pa-056	doncs	1	tokenització small; pendent d'audició
pa-056	ensenyança	0	tokenització small; pendent d'audició
pa-056	evidentment	1	tokenització small; pendent d'audició
pa-056	llavors	1	tokenització small; pendent d'audició
pa-056	o sigui	0	tokenització small; pendent d'audició
pa-056	perquè	1	tokenització small; pendent d'audició
pa-056	reformeta	0	tokenització small; pendent d'audició
pa-056	tirar endavant	1	tokenització small; pendent d'audició
pa-056	vull dir	1	tokenització small; pendent d'audició
pa-056	és a dir	0	tokenització small; pendent d'audició
pa-057	a nivell	1	tokenització small; pendent d'audició
pa-057	a veure	0	tokenització small; pendent d'audició
pa-057	aleshores	0	tokenització small; pendent d'audició
pa-057	aviam	0	tokenització small; pendent d'audició
pa-057	bueno	0	tokenització small; pendent d'audició
pa-057	bé	1	tokenització small; pendent d'audició
pa-057	clar	0	tokenització small; pendent d'audició
pa-057	crec	0	tokenització small; pendent d'audició
pa-057	de fet	0	tokenització small; pendent d'audició
pa-057	diguem	0	tokenització small; pendent d'audició
pa-057	doncs	0	tokenització small; pendent d'audició
pa-057	ensenyança	0	tokenització small; pendent d'audició
pa-057	evidentment	0	tokenització small; pendent d'audició
pa-057	llavors	1	tokenització small; pendent d'audició
pa-057	o sigui	1	tokenització small; pendent d'audició
pa-057	perquè	1	tokenització small; pendent d'audició
pa-057	reformeta	0	tokenització small; pendent d'audició
pa-057	tirar endavant	1	tokenització small; pendent d'audició
pa-057	vull dir	0	tokenització small; pendent d'audició
pa-057	és a dir	0	tokenització small; pendent d'audició
pa-058	a nivell	0	tokenització small; pendent d'audició
pa-058	a veure	0	tokenització small; pendent d'audició
pa-058	aleshores	0	tokenització small; pendent d'audició
pa-058	aviam	0	tokenització small; pendent d'audició
pa-058	bueno	0	tokenització small; pendent d'audició
pa-058	bé	0	tokenització small; pendent d'audició
pa-058	clar	0	tokenització small; pendent d'audició
pa-058	crec	0	tokenització small; pendent d'audició
pa-058	de fet	0	tokenització small; pendent d'audició
pa-058	diguem	1	tokenització small; pendent d'audició
pa-058	doncs	0	tokenització small; pendent d'audició
pa-058	ensenyança	0	tokenització small; pendent d'audició
pa-058	evidentment	0	tokenització small; pendent d'audició
pa-058	llavors	0	tokenització small; pendent d'audició
pa-058	o sigui	0	tokenització small; pendent d'audició
pa-058	perquè	1	tokenització small; pendent d'audició
pa-058	reformeta	0	tokenització small; pendent d'audició
pa-058	tirar endavant	0	tokenització small; pendent d'audició
pa-058	vull dir	1	tokenització small; pendent d'audició
pa-058	és a dir	1	tokenització small; pendent d'audició
pa-059	a nivell	1	tokenització small; pendent d'audició
pa-059	a veure	0	tokenització small; pendent d'audició
pa-059	aleshores	0	tokenització small; pendent d'audició
pa-059	aviam	0	tokenització small; pendent d'audició
pa-059	bueno	1	tokenització small; pendent d'audició
pa-059	bé	0	tokenització small; pendent d'audició
pa-059	clar	1	tokenització small; pendent d'audició
pa-059	crec	0	tokenització small; pendent d'audició
pa-059	de fet	0	tokenització small; pendent d'audició
pa-059	diguem	0	tokenització small; pendent d'audició
pa-059	doncs	0	tokenització small; pendent d'audició
pa-059	ensenyança	0	tokenització small; pendent d'audició
pa-059	evidentment	1	tokenització small; pendent d'audició
pa-059	llavors	0	tokenització small; pendent d'audició
pa-059	o sigui	0	tokenització small; pendent d'audició
pa-059	perquè	1	tokenització small; pendent d'audició
pa-059	reformeta	0	tokenització small; pendent d'audició
pa-059	tirar endavant	1	tokenització small; pendent d'audició
pa-059	vull dir	1	tokenització small; pendent d'audició
pa-059	és a dir	1	tokenització small; pendent d'audició
pa-060	a nivell	1	tokenització small; pendent d'audició
pa-060	a veure	1	tokenització small; pendent d'audició
pa-060	aleshores	0	tokenització small; pendent d'audició
pa-060	aviam	0	tokenització small; pendent d'audició
pa-060	bueno	0	tokenització small; pendent d'audició
pa-060	bé	0	tokenització small; pendent d'audició
pa-060	clar	0	tokenització small; pendent d'audició
pa-060	crec	1	tokenització small; pendent d'audició
pa-060	de fet	1	tokenització small; pendent d'audició
pa-060	diguem	0	tokenització small; pendent d'audició
pa-060	doncs	1	tokenització small; pendent d'audició
pa-060	ensenyança	0	tokenització small; pendent d'audició
pa-060	evidentment	0	tokenització small; pendent d'audició
pa-060	llavors	1	tokenització small; pendent d'audició
pa-060	o sigui	0	tokenització small; pendent d'audició
pa-060	perquè	1	tokenització small; pendent d'audició
pa-060	reformeta	0	tokenització small; pendent d'audició
pa-060	tirar endavant	0	tokenització small; pendent d'audició
pa-060	vull dir	1	tokenització small; pendent d'audició
pa-060	és a dir	1	tokenització small; pendent d'audició
pa-061	a nivell	1	tokenització small; pendent d'audició
pa-061	a veure	1	tokenització small; pendent d'audició
pa-061	aleshores	0	tokenització small; pendent d'audició
pa-061	aviam	0	tokenització small; pendent d'audició
pa-061	bueno	2	tokenització small; pendent d'audició
pa-061	bé	1	tokenització small; pendent d'audició
pa-061	clar	0	tokenització small; pendent d'audició
pa-061	crec	1	tokenització small; pendent d'audició
pa-061	de fet	0	tokenització small; pendent d'audició
pa-061	diguem	0	tokenització small; pendent d'audició
pa-061	doncs	0	tokenització small; pendent d'audició
pa-061	ensenyança	0	tokenització small; pendent d'audició
pa-061	evidentment	1	tokenització small; pendent d'audició
pa-061	llavors	1	tokenització small; pendent d'audició
pa-061	o sigui	1	tokenització small; pendent d'audició
pa-061	perquè	0	tokenització small; pendent d'audició
pa-061	reformeta	0	tokenització small; pendent d'audició
pa-061	tirar endavant	0	tokenització small; pendent d'audició
pa-061	vull dir	1	tokenització small; pendent d'audició
pa-061	és a dir	0	tokenització small; pendent d'audició
pa-062	a nivell	0	tokenització small; pendent d'audició
pa-062	a veure	0	tokenització small; pendent d'audició
pa-062	aleshores	0	tokenització small; pendent d'audició
pa-062	aviam	0	tokenització small; pendent d'audició
pa-062	bueno	1	tokenització small; pendent d'audició
pa-062	bé	0	tokenització small; pendent d'audició
pa-062	clar	0	tokenització small; pendent d'audició
pa-062	crec	1	tokenització small; pendent d'audició
pa-062	de fet	0	tokenització small; pendent d'audició
pa-062	diguem	1	tokenització small; pendent d'audició
pa-062	doncs	0	tokenització small; pendent d'audició
pa-062	ensenyança	0	tokenització small; pendent d'audició
pa-062	evidentment	0	tokenització small; pendent d'audició
pa-062	llavors	0	tokenització small; pendent d'audició
pa-062	o sigui	1	tokenització small; pendent d'audició
pa-062	perquè	1	tokenització small; pendent d'audició
pa-062	reformeta	0	tokenització small; pendent d'audició
pa-062	tirar endavant	0	tokenització small; pendent d'audició
pa-062	vull dir	0	tokenització small; pendent d'audició
pa-062	és a dir	1	tokenització small; pendent d'audició
pa-063	a nivell	1	tokenització small; pendent d'audició
pa-063	a veure	1	tokenització small; pendent d'audició
pa-063	aleshores	0	tokenització small; pendent d'audició
pa-063	aviam	0	tokenització small; pendent d'audició
pa-063	bueno	0	tokenització small; pendent d'audició
pa-063	bé	1	tokenització small; pendent d'audició
pa-063	clar	1	tokenització small; pendent d'audició
pa-063	crec	1	tokenització small; pendent d'audició
pa-063	de fet	0	tokenització small; pendent d'audició
pa-063	diguem	0	tokenització small; pendent d'audició
pa-063	doncs	1	tokenització small; pendent d'audició
pa-063	ensenyança	0	tokenització small; pendent d'audició
pa-063	evidentment	0	tokenització small; pendent d'audició
pa-063	llavors	1	tokenització small; pendent d'audició
pa-063	o sigui	1	tokenització small; pendent d'audició
pa-063	perquè	1	tokenització small; pendent d'audició
pa-063	reformeta	0	tokenització small; pendent d'audició
pa-063	tirar endavant	0	tokenització small; pendent d'audició
pa-063	vull dir	1	tokenització small; pendent d'audició
pa-063	és a dir	0	tokenització small; pendent d'audició
pa-064	a nivell	0	tokenització small; pendent d'audició
pa-064	a veure	1	tokenització small; pendent d'audició
pa-064	aleshores	0	tokenització small; pendent d'audició
pa-064	aviam	0	tokenització small; pendent d'audició
pa-064	bueno	0	tokenització small; pendent d'audició
pa-064	bé	1	tokenització small; pendent d'audició
pa-064	clar	1	tokenització small; pendent d'audició
pa-064	crec	1	tokenització small; pendent d'audició
pa-064	de fet	0	tokenització small; pendent d'audició
pa-064	diguem	0	tokenització small; pendent d'audició
pa-064	doncs	0	tokenització small; pendent d'audició
pa-064	ensenyança	0	tokenització small; pendent d'audició
pa-064	evidentment	0	tokenització small; pendent d'audició
pa-064	llavors	0	tokenització small; pendent d'audició
pa-064	o sigui	1	tokenització small; pendent d'audició
pa-064	perquè	1	tokenització small; pendent d'audició
pa-064	reformeta	0	tokenització small; pendent d'audició
pa-064	tirar endavant	0	tokenització small; pendent d'audició
pa-064	vull dir	0	tokenització small; pendent d'audició
pa-064	és a dir	1	tokenització small; pendent d'audició
pa-065	a nivell	2	tokenització small; pendent d'audició
pa-065	a veure	0	tokenització small; pendent d'audició
pa-065	aleshores	1	tokenització small; pendent d'audició
pa-065	aviam	0	tokenització small; pendent d'audició
pa-065	bueno	1	tokenització small; pendent d'audició
pa-065	bé	1	tokenització small; pendent d'audició
pa-065	clar	1	tokenització small; pendent d'audició
pa-065	crec	1	tokenització small; pendent d'audició
pa-065	de fet	0	tokenització small; pendent d'audició
pa-065	diguem	0	tokenització small; pendent d'audició
pa-065	doncs	1	tokenització small; pendent d'audició
pa-065	ensenyança	0	tokenització small; pendent d'audició
pa-065	evidentment	0	tokenització small; pendent d'audició
pa-065	llavors	0	tokenització small; pendent d'audició
pa-065	o sigui	1	tokenització small; pendent d'audició
pa-065	perquè	1	tokenització small; pendent d'audició
pa-065	reformeta	0	tokenització small; pendent d'audició
pa-065	tirar endavant	0	tokenització small; pendent d'audició
pa-065	vull dir	0	tokenització small; pendent d'audició
pa-065	és a dir	1	tokenització small; pendent d'audició
pa-066	a nivell	1	tokenització small; pendent d'audició
pa-066	a veure	0	tokenització small; pendent d'audició
pa-066	aleshores	0	tokenització small; pendent d'audició
pa-066	aviam	0	tokenització small; pendent d'audició
pa-066	bueno	1	tokenització small; pendent d'audició
pa-066	bé	1	tokenització small; pendent d'audició
pa-066	clar	0	tokenització small; pendent d'audició
pa-066	crec	1	tokenització small; pendent d'audició
pa-066	de fet	1	tokenització small; pendent d'audició
pa-066	diguem	0	tokenització small; pendent d'audició
pa-066	doncs	0	tokenització small; pendent d'audició
pa-066	ensenyança	0	tokenització small; pendent d'audició
pa-066	evidentment	1	tokenització small; pendent d'audició
pa-066	llavors	1	tokenització small; pendent d'audició
pa-066	o sigui	0	tokenització small; pendent d'audició
pa-066	perquè	1	tokenització small; pendent d'audició
pa-066	reformeta	0	tokenització small; pendent d'audició
pa-066	tirar endavant	0	tokenització small; pendent d'audició
pa-066	vull dir	0	tokenització small; pendent d'audició
pa-066	és a dir	0	tokenització small; pendent d'audició
